order_id,store_code,product,category,quantity,unit_price,order_date,customer_email
ORD1659,ST_005,Charger,Grocery,3,66.05,2025-04-03,arjun.982@example.com
ORD1660,ST-004,Headset,Toys,1,219.87,2026-01-08,emma.970@example.com
ORD1661,ST-001,Blender,Home,8,217.09,2025-03-29,rohan.851@example.com
ORD1662,ST-004,Headset,Electronics,-1,156.56,2025-09-19,james.172@example.com
ORD1663,ST-002,Monitor,Apparel,8,149.94,2025-02-05,rohan.388@example.com
ORD1664,ST-004,Charger,Grocery,1,,2025-09-16,sophia.847@example.com
ORD1665,ST-002,Headset,Grocery,3,120.02,2025-11-11,neha.40@example.com
ORD1666,ST_005,Kettle,Grocery,2,121.6,2025-03-08,neha.553@example.com
ORD1667,ST-001,Speaker,Home,7,93.85,2025-01-23,arjun.440@example.com
ORD1668,ST-002,Speaker,Home,7,88.93,2026-01-15,karan.101@example.com
ORD1669,ST-004,Charger,Apparel,8,191.93,2025-02-12,emma.613@example.com
ORD1670,ST_005,Lamp,Apparel,4,3.36,2026-01-16,aarav.592@example.com
ORD1671,ST_005,Gadget,Toys,1,95.01,2025-04-16,liam.419@example.com
ORD1672,st-003,Gadget,Electronics,7,163.59,2025-05-10,james.876@example.com
ORD1673,ST_005,Lamp,Toys,6,153.75,2025-12-15,noah.774@example.com
ORD1674,ST-002,Lamp,Toys,8,46.32,2025-10-14,sara.496@example.com
ORD1675,st-003,Notebook,Toys,6,194.0,2025-07-23,kabir.876@example.com
ORD1676,ST-002,Gadget,Electronics,8,196.21,2025-03-24,diya.220@example.com
ORD1677,ST_005,Lamp,Apparel,1,41.86,2025-11-22,aarav.824@example.com
ORD1678,ST-001,Jacket,Electronics,8,231.61,2025-08-11,ananya.66@example.com
ORD1674,st-003,Blender,Apparel,2,153.04,2026-01-06,noah.954@example.com
ORD1680,ST-004,Headset,Toys,5,178.48,2025-11-02,vivaan.969@example.com
ORD1681,ST-002,Monitor,Home,8,4.66,2025-12-03,arjun.293@example.com
ORD1682,ST-002,Widget,Toys,4,154.57,2025-12-12,vivaan.369@example.com
ORD1683,ST-002,Monitor,Grocery,-1,,2025-05-22,noah.362@example.com
ORD1684,ST-002,Lamp,Home,4,130.4,2026-01-13,ananya.942@example.com
ORD1685,ST-001,Kettle,Apparel,6,88.17,2025-05-22,rohan.621@example.com
ORD1686,ST-002,Sneaker,Home,1,66.75,2025-07-28,arjun.110@example.com
ORD1687,ST_005,Gadget,Toys,5,86.31,2025-03-01,arjun.980@example.com
ORD1688,st-003,Kettle,Toys,5,174.16,2025-07-13,karan.496@example.com
ORD1689,ST-002,Speaker,Apparel,8,171.04,2025-10-28,aarav.494@example.com
ORD1690,ST-001,Notebook,Grocery,7,159.15,2025-04-23,rohan.820@example.com
ORD1691,st-003,Lamp,Apparel,1,175.8,2025-05-15,rohan.295@example.com
ORD1692,ST-001,Lamp,Apparel,2,139.53,2025-04-02,priya.322@example.com
ORD1693,st-003,Blender,Toys,5,47.33,2026-01-18,meera.511@example.com
ORD1694,ST-002,Blender,Electronics,4,218.44,2025-04-16,rohan.208@example.com
ORD1695,ST-002,Jacket,Toys,6,40.69,2025-02-24,diya.943@example.com
ORD1696,ST-001,Monitor,Home,1,191.53,2025-10-05,vivaan.869@example.com
ORD1697,ST-004,Backpack,Toys,6,124.1,2025-10-22,james.503@example.com
ORD1698,ST-002,Speaker,Toys,5,100.67,2026-01-20,karan.132@example.com
ORD1699,ST-001,Kettle,Home,8,235.03,2025-01-17,arjun.356@example.com
ORD1700,ST-004,Jacket,Electronics,8,244.17,2025-12-24,arjun.472@example.com
ORD1701,st-003,Camera,Grocery,1,169.18,2025-07-14,karan.104@example.com
ORD1702,st-003,Backpack,Toys,5,48.41,2025-05-15,rohan.276@example.com
ORD1703,ST-004,Headset,Apparel,6,47.61,2025-08-06,meera.430@example.com
ORD1704,ST-002,Speaker,Apparel,6,213.87,2025-05-24,mateo.185@example.com
ORD1705,ST_005,Charger,Toys,4,203.92,2026-01-05,james.824@example.com
ORD1706,ST-002,Kettle,Home,7,50.62,2026-01-14,kabir.485@example.com
ORD1707,ST-001,Charger,Home,8,35.35,2025-11-19,arjun.547@example.com
ORD1708,ST-002,Backpack,Home,5,,2025-10-18,vivaan.408@example.com
ORD1709,ST-001,Camera,Electronics,1,55.44,2025-05-11,priya.860@example.com
ORD1710,ST-002,Gadget,Home,6,66.42,2025-07-04,sara.571@example.com
ORD1711,st-003,Backpack,Grocery,7,32.07,2025-12-14,neha.204@example.com
ORD1712,ST_005,Headset,Toys,3,244.88,2025-05-26,olivia.333@example.com
ORD1713,ST-002,Kettle,Home,8,222.63,2025-07-15,neha.294@example.com
ORD1714,ST-004,Monitor,Electronics,3,160.86,2025-06-22,sophia.647@example.com
ORD1715,ST_005,Headset,Home,2,21.62,2025-06-25,rohan.322@example.com
ORD1716,st-003,Monitor,Apparel,5,152.14,2025-07-22,james.909@example.com
ORD1717,ST-004,Speaker,Apparel,8,104.67,2025-04-05,aarav.129@example.com
ORD1718,ST-002,Blender,Apparel,2,54.22,2025-07-23,diya.98@example.com
ORD1719,ST-001,Sneaker,Toys,1,8.54,2025-07-23,arjun.784@example.com
ORD1720,ST-001,Gadget,Apparel,3,22.91,2025-07-19,emma.235@example.com
ORD1721,ST-002,Camera,Apparel,8,157.37,2025-03-09,arjun.859@example.com
ORD1722,ST-002,Widget,Grocery,6,215.37,2025-06-16,priya.479@example.com
ORD1723,ST_005,Notebook,Toys,8,35.51,2025-12-24,sara.182@example.com
ORD1724,ST_005,Headset,Home,7,131.82,2025-11-24,sara.318@example.com
ORD1725,st-003,Sneaker,Toys,4,201.57,2025-08-15,emma.375@example.com
ORD1726,ST-004,Notebook,Electronics,5,4.62,2025-09-25,kabir.353@example.com
ORD1727,st-003,Sneaker,Toys,1,172.57,2025-09-09,priya.307@example.com
ORD1728,ST-001,Speaker,Home,5,150.06,2025-01-04,sara.383@example.com
ORD1729,ST-002,Lamp,Toys,7,99.9,2025-03-25,noah.849@example.com
ORD1730,ST-004,Blender,Apparel,2,106.72,2025-05-03,arjun.783@example.com
ORD1731,ST_005,Speaker,Apparel,5,162.82,2025-09-30,james.423@example.com
ORD1732,ST-002,Jacket,Grocery,3,35.88,2025-02-26,mateo.633@example.com
ORD1733,ST-004,Notebook,Toys,8,48.57,2025-01-10,kabir.51@example.com
ORD1734,ST_005,Widget,Electronics,2,71.96,2025-03-06,mateo.745@example.com
ORD1735,ST-001,Blender,Grocery,3,5.65,2025-04-22,liam.431@example.com
ORD1736,st-003,Speaker,Home,6,116.99,2025-01-17,liam.83@example.com
ORD1737,ST-002,Widget,Apparel,7,19.7,2025-08-29,ishaan.197@example.com
ORD1738,st-003,Jacket,Home,1,32.25,2026-01-29,rohan.395@example.com
ORD1739,ST-004,Blender,Grocery,-1,116.29,2026-01-30,diya.534@example.com
ORD1740,ST-002,Blender,Home,7,171.0,2025-06-09,liam.163@example.com
ORD1741,ST-002,Camera,Grocery,-1,64.82,2025-11-23,emma.204@example.com
ORD1742,st-003,Widget,Electronics,2,60.52,2025-08-11,liam.16@example.com
ORD1743,ST-002,Speaker,Apparel,2,100.16,2025-05-05,aarav.993@example.com
ORD1744,ST-001,Headset,Home,3,94.11,2025-02-15,rohan.162@example.com
ORD1745,ST-004,Gadget,Toys,6,232.85,2026-01-24,vivaan.62@example.com
ORD1746,st-003,Monitor,Electronics,2,33.21,2025-04-30,liam.572@example.com
ORD1747,ST-002,Speaker,Apparel,-1,183.83,2025-01-11,noah.367@example.com
ORD1748,ST-002,Charger,Apparel,1,122.35,2025-08-13,sara.302@example.com
ORD1749,ST_005,Camera,Home,4,142.54,2025-10-06,olivia.332@example.com
ORD1750,ST-002,Sneaker,Apparel,3,19.08,2025-03-21,mateo.303@example.com
ORD1751,st-003,Kettle,Apparel,8,2.18,2025-11-23,arjun.389@example.com
ORD1752,ST-002,Charger,Grocery,6,194.45,2025-05-03,liam.739@example.com
ORD1753,ST-001,Monitor,Toys,7,49.09,2025-12-16,priya.785@example.com
ORD1754,ST_005,Charger,Toys,5,82.0,2025-11-25,liam.114@example.com
ORD1755,ST-001,Kettle,Grocery,1,209.13,2025-03-08,ishaan.895@example.com
ORD1756,ST-001,Blender,Grocery,8,49.52,2025-01-17,karan.658@example.com
ORD1757,ST-004,Monitor,Home,5,14.17,2025-04-24,neha.736@example.com
ORD1758,ST-001,Widget,Electronics,8,232.24,2025-02-10,mateo.821@example.com
ORD1759,ST-002,Widget,Apparel,7,205.86,2025-12-29,vivaan.844@example.com
ORD1760,ST_005,Notebook,Toys,1,184.11,2025-06-05,ananya.968@example.com
ORD1761,ST-002,Kettle,Grocery,2,181.84,2025-09-30,noah.195@example.com
ORD1762,ST-002,Kettle,Electronics,3,140.49,2025-10-13,sophia.765@example.com
ORD1763,ST-001,Speaker,Toys,6,169.27,2025-12-26,sophia.905@example.com
ORD1764,ST-001,Charger,Electronics,7,127.16,2025-12-03,ishaan.547@example.com
ORD1765,ST_005,Sneaker,Apparel,6,138.42,2025-06-16,olivia.423@example.com
ORD1766,ST-002,Lamp,Apparel,4,141.66,2025-04-20,noah.785@example.com
ORD1767,ST_005,Camera,Apparel,6,240.49,2025-08-18,noah.1@example.com
ORD1768,ST-002,Widget,Apparel,1,130.37,2025-06-04,aarav.308@example.com
ORD1769,ST-002,Blender,Apparel,1,193.34,2025-12-20,james.942@example.com
ORD1770,ST_005,Kettle,Toys,-1,25.38,2025-08-24,olivia.160@example.com
ORD1771,ST-002,Notebook,Apparel,4,59.78,2025-06-03,ananya.585@example.com
ORD1772,ST-004,Headset,Electronics,2,181.45,2025-09-05,ishaan.500@example.com
ORD1773,ST-002,Camera,Toys,2,149.62,2025-06-03,vivaan.749@example.com
ORD1774,ST_005,Lamp,Grocery,1,230.62,2025-06-21,olivia.901@example.com
ORD1775,ST-004,Lamp,Grocery,4,187.42,2025-11-05,aarav.650@example.com
ORD1771,ST-002,Lamp,Grocery,5,132.05,2025-06-13,sara.579@example.com
ORD1777,ST-002,Backpack,Toys,4,39.99,2025-12-11,noah.995@example.com
ORD1778,ST-004,Speaker,Toys,2,57.08,2025-05-29,noah.152@example.com
ORD1779,ST-002,Backpack,Grocery,8,143.72,2025-01-26,sara.409@example.com
ORD1780,st-003,Gadget,Home,7,193.91,2025-03-08,kabir.493@example.com
ORD1781,ST_005,Blender,Home,7,163.76,2025-04-11,sara.631@example.com
ORD1782,ST-002,Kettle,Electronics,4,19.77,2026-02-02,sophia.332@example.com
ORD1783,ST-002,Headset,Grocery,2,168.59,2025-08-05,olivia.357@example.com
ORD1784,ST-002,Backpack,Apparel,1,192.88,2025-03-28,olivia.632@example.com
ORD1785,ST-004,Headset,Electronics,8,13.13,2025-04-30,meera.702@example.com
ORD1786,st-003,Charger,Grocery,2,185.42,2025-05-05,neha.949@example.com
ORD1787,ST-002,Jacket,Apparel,1,87.13,2025-02-26,emma.461@example.com
ORD1788,ST-004,Widget,Apparel,4,185.52,2025-04-19,meera.560@example.com
ORD1789,ST_005,Speaker,Apparel,8,156.51,2025-03-14,aarav.386@example.com
ORD1790,ST_005,Monitor,Toys,1,65.35,2025-01-31,emma.206@example.com
ORD1791,ST-002,Headset,Apparel,1,117.31,2025-01-05,ananya.398@example.com
ORD1792,ST-002,Notebook,Apparel,2,6.73,2025-11-29,noah.237@example.com
ORD1793,ST-004,Kettle,Grocery,6,122.2,2025-11-02,sara.91@example.com
ORD1794,ST-002,Blender,Toys,8,141.05,2025-12-31,aarav.41@example.com
ORD1795,ST-002,Kettle,Apparel,6,123.5,2026-01-17,ishaan.19@example.com
ORD1796,st-003,Monitor,Apparel,6,157.06,2025-05-01,arjun.283@example.com
ORD1797,ST-001,Monitor,Apparel,7,222.82,2025-01-16,sara.972@example.com
ORD1798,st-003,Blender,Electronics,6,,2025-12-03,kabir.90@example.com
ORD1799,ST-002,Lamp,Toys,4,105.5,2025-10-21,kabir.437@example.com
ORD1800,st-003,Headset,Apparel,8,136.47,2025-04-16,kabir.595@example.com
ORD1801,ST_005,Monitor,Electronics,3,78.63,2025-12-28,arjun.932@example.com
ORD1802,ST-002,Lamp,Electronics,3,80.74,2025-10-13,sara.972@example.com
ORD1803,ST-002,Gadget,Electronics,6,210.2,2025-03-16,aarav.784@example.com
ORD1804,st-003,Lamp,Home,5,111.87,2025-11-23,james.156@example.com
ORD1805,ST-002,Gadget,Electronics,3,8.5,2025-11-10,neha.274@example.com
ORD1806,ST_005,Headset,Toys,4,149.9,2025-04-29,aarav.368@example.com
ORD1807,ST-001,Camera,Home,3,126.58,2025-11-06,priya.730@example.com
ORD1808,ST-002,Backpack,Electronics,7,123.88,2025-03-12,ishaan.198@example.com
ORD1809,ST-002,Widget,Home,1,231.51,2025-07-31,rohan.761@example.com
ORD1810,ST-002,Blender,Electronics,2,45.92,2025-08-13,neha.502@example.com
ORD1811,ST-002,Backpack,Home,4,108.03,2026-02-02,vivaan.623@example.com
ORD1812,ST-002,Jacket,Home,6,99.75,2026-01-16,karan.609@example.com
ORD1813,ST_005,Kettle,Grocery,2,114.0,2025-01-22,rohan.532@example.com
ORD1814,ST_005,Lamp,Grocery,7,130.0,2025-11-19,vivaan.195@example.com
ORD1815,st-003,Sneaker,Home,5,193.87,2025-05-27,mateo.171@example.com
ORD1816,ST-004,Notebook,Toys,1,173.11,2025-03-14,mateo.850@example.com
ORD1817,ST-002,Sneaker,Grocery,2,,2025-10-27,sara.139@example.com
ORD1818,ST-004,Lamp,Apparel,8,8.18,2025-08-21,karan.919@example.com
ORD1819,ST-002,Blender,Home,2,,2025-12-21,ishaan.736@example.com
ORD1820,ST-002,Gadget,Grocery,2,177.14,2025-11-21,olivia.88@example.com
ORD1821,ST_005,Camera,Home,3,95.91,2025-07-14,vivaan.787@example.com
ORD1822,ST-002,Backpack,Toys,3,42.21,2025-03-16,ishaan.788@example.com
ORD1823,ST-002,Widget,Home,5,78.76,2026-01-29,mateo.296@example.com
ORD1824,ST-002,Charger,Grocery,3,,2025-01-02,neha.784@example.com
ORD1825,st-003,Widget,Home,8,214.14,2025-10-06,aarav.623@example.com
ORD1826,ST-004,Blender,Electronics,8,114.53,2025-08-15,ananya.616@example.com
ORD1827,ST_005,Widget,Electronics,5,155.7,2025-10-13,meera.51@example.com
ORD1828,ST-002,Charger,Grocery,6,11.11,2025-01-17,karan.859@example.com
ORD1829,ST_005,Notebook,Apparel,2,14.16,2025-08-02,ishaan.166@example.com
ORD1830,ST-002,Notebook,Toys,3,241.64,2026-01-19,karan.369@example.com
ORD1831,ST-001,Gadget,Apparel,6,,2025-07-14,ananya.777@example.com
ORD1832,ST-004,Jacket,Toys,2,74.62,2025-03-10,diya.712@example.com
ORD1833,st-003,Backpack,Toys,7,132.11,2025-12-23,meera.627@example.com
ORD1834,ST-001,Gadget,Toys,2,121.95,2025-12-19,neha.957@example.com
ORD1835,ST-002,Notebook,Home,6,66.4,2025-10-22,neha.363@example.com
ORD1836,ST-002,Headset,Toys,8,130.89,2025-11-20,priya.505@example.com
ORD1837,ST-002,Headset,Electronics,5,244.86,2025-01-01,diya.25@example.com
ORD1838,ST-004,Monitor,Grocery,4,,2025-08-01,sophia.47@example.com
ORD1839,st-003,Backpack,Toys,4,4.8,2025-04-14,emma.261@example.com
ORD1840,ST-001,Notebook,Apparel,6,192.22,2025-02-28,liam.350@example.com
ORD1841,ST-004,Camera,Toys,1,208.35,2025-04-10,liam.854@example.com
ORD1842,st-003,Monitor,Home,8,199.72,2025-11-27,kabir.494@example.com
ORD1843,ST-002,Monitor,Home,6,116.69,2025-07-31,vivaan.856@example.com
ORD1844,ST_005,Notebook,Toys,6,139.68,2025-01-10,meera.592@example.com
ORD1845,ST-002,Backpack,Apparel,2,242.46,2025-05-24,aarav.348@example.com
ORD1846,ST-004,Monitor,Toys,3,143.6,2025-07-19,ishaan.610@example.com
ORD1847,ST-001,Jacket,Apparel,6,178.04,2025-05-20,sophia.89@example.com
ORD1848,ST-004,Blender,Apparel,8,207.71,2025-06-04,meera.538@example.com
ORD1849,st-003,Charger,Grocery,6,196.67,2026-02-03,meera.936@example.com
ORD1850,ST-001,Sneaker,Toys,1,200.16,2025-09-14,kabir.195@example.com
ORD1851,st-003,Sneaker,Toys,5,194.33,2025-03-15,diya.842@example.com
ORD1852,ST_005,Monitor,Electronics,4,181.69,2025-08-24,noah.731@example.com
ORD1853,ST_005,Gadget,Grocery,5,233.22,2025-12-18,neha.893@example.com
ORD1854,ST-001,Backpack,Home,1,27.57,2026-01-28,emma.24@example.com
ORD1855,ST_005,Speaker,Apparel,4,81.58,2025-04-09,emma.284@example.com
ORD1856,ST_005,Backpack,Home,2,69.62,2025-03-22,james.118@example.com
ORD1857,ST-001,Headset,Toys,-1,53.23,2025-06-29,sara.327@example.com
ORD1858,st-003,Charger,Apparel,4,44.48,2025-06-09,neha.914@example.com
ORD1859,st-003,Kettle,Home,1,34.26,2025-08-30,vivaan.109@example.com
ORD1860,ST-004,Widget,Grocery,7,99.2,2025-12-27,neha.913@example.com
ORD1861,ST_005,Monitor,Home,6,79.49,2025-04-12,sara.81@example.com
ORD1862,ST-004,Headset,Electronics,2,203.59,2025-12-24,mateo.100@example.com
ORD1863,ST-004,Notebook,Home,8,59.46,2025-04-25,kabir.882@example.com
ORD1864,ST_005,Notebook,Apparel,7,47.47,2025-12-07,liam.808@example.com
ORD1865,st-003,Sneaker,Home,1,18.21,2025-02-27,olivia.491@example.com
ORD1866,ST-004,Jacket,Electronics,5,192.45,2025-11-06,karan.131@example.com
ORD1867,ST_005,Gadget,Home,2,82.82,2025-11-29,ananya.812@example.com
ORD1868,st-003,Kettle,Home,7,148.45,2025-05-03,neha.250@example.com
ORD1869,ST_005,Charger,Home,7,18.38,2025-04-17,karan.442@example.com
ORD1870,ST-004,Headset,Apparel,4,44.93,2025-12-09,ananya.758@example.com
ORD1871,ST-002,Headset,Home,2,148.86,2025-08-26,liam.569@example.com
ORD1872,ST-001,Jacket,Home,3,78.39,2025-07-27,ananya.613@example.com
ORD1868,ST-001,Monitor,Toys,7,83.2,2025-11-27,vivaan.93@example.com
ORD1874,ST-002,Jacket,Electronics,1,189.76,2025-12-05,kabir.464@example.com
ORD1875,ST_005,Notebook,Home,8,50.53,2025-12-15,liam.307@example.com
ORD1876,ST_005,Speaker,Apparel,7,180.01,2025-06-26,ananya.597@example.com
ORD1877,ST-001,Headset,Toys,7,212.21,2025-05-31,vivaan.379@example.com
ORD1878,ST_005,Widget,Grocery,6,29.21,2025-05-25,aarav.241@example.com
ORD1879,ST-004,Camera,Toys,7,157.05,2025-12-31,noah.416@example.com
ORD1880,ST-004,Lamp,Toys,4,166.3,2025-09-01,kabir.193@example.com
ORD1881,ST_005,Lamp,Apparel,7,40.26,2025-12-10,kabir.138@example.com
ORD1882,ST-001,Gadget,Grocery,3,180.89,2025-09-07,sophia.999@example.com
ORD1883,ST-002,Gadget,Electronics,-1,215.32,2025-12-23,neha.953@example.com
ORD1884,ST-004,Headset,Electronics,8,128.33,2025-10-10,mateo.394@example.com
ORD1885,st-003,Blender,Electronics,7,151.93,2025-10-23,priya.868@example.com
ORD1886,ST-002,Blender,Toys,5,103.89,2025-10-07,karan.376@example.com
ORD1887,ST-001,Widget,Toys,8,176.81,2025-02-27,karan.494@example.com
ORD1888,ST-002,Gadget,Electronics,5,117.3,2025-02-10,arjun.912@example.com
ORD1889,ST_005,Gadget,Electronics,8,158.4,2025-12-06,ananya.701@example.com
ORD1890,ST-002,Kettle,Toys,5,154.03,2025-06-25,sara.798@example.com
ORD1891,ST-001,Sneaker,Home,8,144.34,2025-06-19,sophia.362@example.com
ORD1892,st-003,Notebook,Electronics,1,174.37,2025-11-02,emma.745@example.com
ORD1893,ST_005,Notebook,Grocery,8,145.38,2025-10-21,vivaan.673@example.com
ORD1894,st-003,Speaker,Toys,1,73.13,2025-02-12,kabir.518@example.com
ORD1895,ST-001,Jacket,Apparel,5,34.87,2025-05-24,james.879@example.com
ORD1896,st-003,Widget,Grocery,3,227.71,2026-01-14,kabir.675@example.com
ORD1897,ST-004,Backpack,Electronics,5,196.07,2025-05-01,priya.186@example.com
ORD1898,ST_005,Jacket,Grocery,6,246.05,2025-03-16,neha.957@example.com
ORD1899,ST-002,Jacket,Home,7,193.05,2025-05-02,mateo.744@example.com
ORD1900,ST-002,Charger,Electronics,6,15.47,2025-05-16,diya.54@example.com
ORD1901,ST-002,Sneaker,Home,8,76.74,2026-01-18,sara.240@example.com
ORD1902,ST-004,Monitor,Home,8,67.13,2025-09-29,sophia.13@example.com
ORD1903,st-003,Speaker,Home,7,170.27,2025-09-29,vivaan.100@example.com
ORD1904,ST_005,Monitor,Apparel,7,153.4,2025-11-30,james.344@example.com
ORD1905,st-003,Notebook,Grocery,5,164.28,2025-07-20,mateo.792@example.com
ORD1906,ST-002,Camera,Electronics,4,130.95,2025-12-13,ishaan.321@example.com
ORD1907,ST_005,Widget,Grocery,-1,4.97,2025-02-20,arjun.107@example.com
ORD1908,ST-002,Sneaker,Apparel,4,181.86,2025-05-09,meera.35@example.com
ORD1909,ST-001,Headset,Grocery,-1,234.75,2025-12-03,meera.974@example.com
ORD1910,ST_005,Monitor,Grocery,-1,23.42,2025-11-06,kabir.385@example.com
ORD1911,ST-002,Speaker,Toys,3,224.21,2025-12-23,ishaan.260@example.com
ORD1912,st-003,Sneaker,Grocery,8,,2025-05-22,sophia.709@example.com
ORD1913,ST-002,Speaker,Apparel,5,42.17,2025-02-07,james.796@example.com
ORD1914,ST-001,Lamp,Home,6,249.0,2025-05-13,james.183@example.com
ORD1915,ST-004,Gadget,Home,4,153.35,2025-04-02,priya.112@example.com
ORD1916,ST-002,Kettle,Home,4,,2025-02-24,mateo.733@example.com
ORD1917,st-003,Gadget,Grocery,2,19.46,2026-01-08,james.796@example.com
ORD1918,ST-004,Widget,Home,3,163.91,2025-01-01,vivaan.681@example.com
ORD1919,ST-004,Notebook,Electronics,6,226.35,2025-10-22,aarav.528@example.com
ORD1920,ST-002,Speaker,Home,8,110.14,2026-01-08,ananya.554@example.com
ORD1921,ST-002,Widget,Home,8,32.06,2025-10-02,olivia.342@example.com
ORD1922,ST-002,Notebook,Home,1,158.8,2025-11-28,ananya.375@example.com
ORD1923,ST_005,Jacket,Apparel,2,210.61,2026-01-25,emma.664@example.com
ORD1924,ST-002,Charger,Toys,1,241.94,2025-12-05,meera.307@example.com
ORD1925,ST-002,Lamp,Grocery,6,122.65,2025-11-20,mateo.753@example.com
ORD1926,ST-002,Charger,Grocery,4,8.29,2025-10-31,rohan.501@example.com
ORD1927,ST-004,Gadget,Toys,5,125.92,2025-08-19,aarav.38@example.com
ORD1928,st-003,Widget,Apparel,1,102.57,2025-04-19,arjun.470@example.com
ORD1929,ST-002,Jacket,Toys,3,185.78,2025-04-30,ananya.38@example.com
ORD1930,ST-002,Charger,Home,1,,2025-11-13,vivaan.249@example.com
ORD1931,ST-002,Monitor,Electronics,1,44.72,2025-01-26,emma.841@example.com
ORD1932,ST-001,Sneaker,Toys,3,209.17,2025-02-02,diya.117@example.com
ORD1933,ST-004,Headset,Toys,-1,17.65,2025-04-14,sophia.346@example.com
ORD1934,ST-002,Monitor,Home,6,31.96,2025-12-17,karan.559@example.com
ORD1935,ST-002,Backpack,Electronics,1,149.09,2025-06-21,ananya.124@example.com
ORD1936,st-003,Charger,Home,3,174.68,2025-10-11,ishaan.450@example.com
ORD1937,ST-002,Headset,Grocery,3,26.79,2025-11-20,neha.386@example.com
ORD1938,ST-002,Widget,Home,2,3.57,2025-04-02,ananya.724@example.com
ORD1939,ST-002,Headset,Apparel,7,173.99,2026-01-31,priya.709@example.com
ORD1940,ST-002,Blender,Electronics,5,131.73,2025-07-30,rohan.961@example.com
ORD1941,ST-002,Headset,Grocery,3,179.87,2025-11-10,ananya.643@example.com
ORD1942,st-003,Backpack,Home,1,140.31,2025-04-09,diya.543@example.com
ORD1943,ST-001,Headset,Apparel,4,117.13,2025-11-17,meera.284@example.com
ORD1944,ST-001,Blender,Grocery,3,171.94,2025-08-31,priya.181@example.com
ORD1945,ST-002,Monitor,Grocery,1,161.93,2025-05-26,meera.446@example.com
ORD1946,st-003,Backpack,Toys,8,12.74,2026-01-15,vivaan.948@example.com
ORD1947,ST_005,Charger,Electronics,1,122.3,2025-03-01,ananya.917@example.com
ORD1948,ST-002,Camera,Home,6,105.93,2026-01-18,liam.236@example.com
ORD1949,ST-001,Backpack,Electronics,2,60.81,2025-07-31,meera.385@example.com
ORD1950,ST-002,Gadget,Home,8,15.48,2025-08-12,kabir.222@example.com
ORD1951,ST_005,Sneaker,Electronics,7,94.62,2025-08-23,meera.648@example.com
ORD1952,st-003,Notebook,Electronics,6,33.55,2025-12-21,karan.62@example.com
ORD1953,st-003,Charger,Grocery,8,115.73,2025-03-29,liam.226@example.com
ORD1954,st-003,Headset,Electronics,3,145.37,2025-10-11,rohan.89@example.com
ORD1955,ST-004,Jacket,Toys,8,215.83,2025-04-21,karan.485@example.com
ORD1956,ST-004,Notebook,Grocery,7,184.57,2025-05-07,rohan.336@example.com
ORD1957,ST-004,Headset,Electronics,3,228.61,2025-01-03,sophia.46@example.com
ORD1958,ST-001,Sneaker,Toys,1,107.57,2025-07-21,priya.830@example.com
ORD1959,ST-002,Jacket,Grocery,8,124.83,2025-02-12,sara.772@example.com
ORD1960,ST-001,Camera,Home,4,34.91,2025-06-01,rohan.664@example.com
ORD1961,ST-001,Widget,Home,5,42.13,2025-08-24,karan.766@example.com
ORD1962,ST_005,Widget,Home,8,193.42,2025-12-27,noah.190@example.com
ORD1963,st-003,Monitor,Home,1,215.37,2025-02-06,noah.915@example.com
ORD1964,ST-002,Backpack,Toys,1,75.55,2026-01-21,james.715@example.com
ORD1965,ST_005,Kettle,Toys,4,197.35,2025-02-11,neha.902@example.com
ORD1966,st-003,Camera,Grocery,6,222.22,2025-02-26,noah.375@example.com
ORD1967,ST-004,Headset,Grocery,6,,2025-11-28,sara.722@example.com
ORD1968,ST-001,Kettle,Electronics,3,245.35,2025-05-03,sara.117@example.com
ORD1969,ST-002,Sneaker,Toys,4,188.79,2026-01-25,rohan.329@example.com
ORD1965,st-003,Notebook,Toys,7,70.73,2025-02-02,olivia.354@example.com
ORD1971,ST-004,Sneaker,Toys,2,118.6,2025-09-30,sara.922@example.com
ORD1972,st-003,Sneaker,Toys,6,200.38,2025-12-21,ananya.193@example.com
ORD1973,ST-004,Gadget,Grocery,7,224.69,2025-05-28,ananya.112@example.com
ORD1974,ST-002,Notebook,Grocery,3,125.09,2025-04-15,arjun.975@example.com
ORD1975,ST-002,Widget,Apparel,7,242.45,2025-10-05,kabir.486@example.com
ORD1976,st-003,Lamp,Home,1,74.3,2025-02-02,aarav.893@example.com
ORD1977,ST-002,Jacket,Toys,6,104.1,2025-06-25,liam.498@example.com
ORD1978,ST_005,Monitor,Toys,8,115.59,2025-10-18,kabir.920@example.com
ORD1979,st-003,Charger,Apparel,4,122.09,2025-05-28,vivaan.152@example.com
ORD1980,st-003,Notebook,Home,3,155.42,2025-03-24,sara.293@example.com
ORD1981,ST-002,Charger,Electronics,3,61.0,2025-01-22,liam.589@example.com
ORD1982,ST-002,Sneaker,Apparel,6,47.76,2025-10-15,vivaan.682@example.com
ORD1983,st-003,Backpack,Electronics,6,113.21,2025-03-25,sara.309@example.com
ORD1984,ST-001,Widget,Home,8,,2025-08-23,liam.160@example.com
ORD1985,ST-001,Camera,Toys,6,162.52,2025-06-01,priya.918@example.com
ORD1986,st-003,Speaker,Toys,3,200.29,2026-01-09,mateo.347@example.com
ORD1987,ST-002,Gadget,Home,1,36.58,2025-10-10,diya.316@example.com
ORD1988,ST-001,Lamp,Toys,4,112.6,2025-02-17,liam.57@example.com
